,Index number,City,State,River,Jam date,Water year,Jam type,Latitude,Longitude,Gage number,Ahps id,Current condition,Damages
12695,1459,Idaho Falls,ID,Snake River,01/01/1969,1969,Freeze-up,43.82861111,-115.83361111,?,-,-,Flood threat
12696,20020722145750,Miles City,MT,Yellowstone River,03/19/1969,1969,-,46.34555555,-105.81361111,06309000,-,-,?
12697,20020718140741,Sidney,MT,Yellowstone River,03/21/1969,1969,-,47.67833333,-104.15611111,06329500,-,-,?
12698,9161,Sidney,MT,Yellowstone River,03/26/1969,1969,Break-up,47.67833333,-104.16527777,06329500,-,-,"230K USD and 14,000 acres flooded"
12699,10235,Akron,IA,Big Sioux River,04/01/1969,1969,Break-up,42.83722222,-96.55944444,06485500,-,-,?
12700,882,Gillett Grove,IA,Little Sioux River,04/01/1969,1969,Break-up,43.01583333,-95.03722222,?,-,-,?
12701,10221,Rock Valley,IA,Rock River,04/01/1969,1969,Break-up,43.21444444,-96.29527777,06483500,-,-,?
12702,10262,Struble,IA,West Branch Floyd River,03/21/1969,1969,Break-up,42.92388888,-96.1675,06600300,-,-,?
12703,2639,Buckfield,ME,Bog Brook,03/26/1969,1969,Break-up,44.26583333,-70.31416666,01055300,-,-,?
12704,2599,Manchester,ME,North Branch Tanning Brook,03/25/1969,1969,-,44.35,-69.85277777,01049300,-,-,?
12705,11312,Gunnison,CO,Gunnison River,01/01/1969,1969,Freeze-up,38.54194444,-106.94416666,09114500,-,-,?
12706,20030804090614,Arnott,WI,Little Plover River,12/19/1968,1969,Freeze-up,44.47388888,-89.52888888,05400600,-,-,?
12707,20040720103056,Odanah,WI,Bad River,04/08/1969,1969,Unknown,46.4875,-90.69583333,04027000,-,-,?
12708,20050607145902,Brule,WI,Bois Brule River,01/02/1969,1969,-,46.53777777,-91.59527777,04025500,-,-,?
12709,20050512163042,Buncombe,WI,Galena River,12/06/1968,1969,Freeze-up,42.51361111,-90.37777777,05415000,-,-,?
12710,20060301144254,Kingston,WI,Grand River,12/23/1968,1969,Freeze-up,43.68583333,-89.08583333,04073050,-,-,?
12711,20060406125130,Kewaunee,WI,Kewaunee River,12/14/1968,1969,Freeze-up,44.45833333,-87.55638888,04085200,-,-,?
12712,20060414083225,Kewaunee,WI,Kewaunee River,03/19/1969,1969,-,44.45833333,-87.55638888,04085200,-,-,?
12713,20060406093748,Royalton,WI,Little Wolf River,03/24/1969,1969,-,44.41305555,-88.86527777,04080000,-,-,?
12714,20060227150346,Pembine,WI,Menominee River,03/22/1969,1969,Unknown,45.59027777,-87.77638888,04066003,-,-,?
12715,20060323132516,Wittenberg,WI,Middle Branch Embarrass River,12/06/1968,1969,Freeze-up,44.82527777,-89.11805555,-,-,-,?
12716,20050531151121,Darlington,WI,Pecatonica River,12/06/1968,1969,Freeze-up,42.67777777,-90.11861111,05432500,-,-,?
12717,20050531153910,Darlington,WI,Pecatonica River,12/06/1968,1969,Freeze-up,42.67777777,-90.11861111,05432500,-,-,?
12718,20050512153704,Rockville,WI,Platte River,12/24/1968,1969,Freeze-up,42.73111111,-90.64027777,05414000,-,-,?
12719,20040720135911,Cameron,WI,Red Cedar River,12/20/1968,1969,Unknown,45.40138888,-91.77722222,05367425,-,-,?
12720,20030804084552,Spirit Falls,WI,Spirit River,04/07/1969,1969,-,45.44944444,-89.97972222,05393500,-,-,?
12721,20060302124038,Keshena Falls,WI,Wolf River,12/06/1968,1969,Freeze-up,44.89111111,-88.655,04077000,-,-,?
12722,20060302102600,Langlade,WI,Wolf River,12/05/1968,1969,Freeze-up,45.19,-88.73333333,04074950,-,-,?
12723,9127,Glendive,MT,Yellowstone River,01/01/1969,1969,-,47.1,-104.725,06327500,-,-,"Highway, sewage pump sta., oil well supply flooded"
12724,8007,St. Charles,IL,Ferson Creek,12/27/1968,1969,-,41.93333333,-88.34166666,05551200,-,-,?
12725,7783,Little York,IL,Cedar Creek,01/28/1969,1969,-,41.01388888,-90.74583333,05468500,-,-,?
12726,7968,Riverside,IL,Des Plaines River,01/26/1969,1969,-,41.82222222,-87.82083333,05532500,-,-,?
12727,7712,Geneseo,IL,Green River,01/23/1969,1969,-,41.48888888,-90.15833333,05447500,-,-,?
12728,7793,Oquawka,IL,Henderson Creek,01/24/1969,1969,-,41.00138888,-90.85416666,05469000,-,-,?
12729,486,Hardin,IL,Illinois River,01/05/1969,1969,Freeze-up,39.06638888,-90.58138888,?,-,-,Traffic impeded
12730,7662,Como,IL,Rock River,01/24/1969,1969,-,41.78333333,-89.74944444,05443500,-,-,?
12731,1367,Joslin,IL,Rock River,01/26/1969,1969,-,41.60305555,-90.2125,?,-,-,?
12732,1363,Moline,IL,Rock River,01/23/1969,1969,Break-up,41.50666666,-90.515,?,-,-,?
12733,7645,Oregon,IL,Rock River,01/26/1969,1969,-,42.01666666,-89.33222222,05441500,-,-,Flooding of a mfg plant
12734,10823,Columbus,NE,Loup River,03/21/1969,1969,Break-up,41.41805555,-97.35388888,06794500,-,released,?
12735,10787,Genoa,NE,Loup River,03/19/1969,1969,-,41.41805555,-97.72555555,06793000,-,-,?
12736,889,Monroe,NE,Loup River,03/19/1969,1969,-,41.47416666,-97.59916666,?,-,-,?
12737,10813,Genoa,NE,Loup River,03/19/1969,1969,-,41.41805555,-97.72555555,06793000,-,-,?
12738,10518,Duncan,NE,Platte River,03/22/1969,1969,-,41.36777777,-97.49888888,06774000,-,-,?
12739,10482,Grand Island,NE,Platte River,03/20/1969,1969,-,40.87444444,-98.2775,06770500,-,-,?
12740,10888,Ewing,NE,South Fork Elkhorn River,03/19/1969,1969,-,42.24138888,-98.39305555,06798000,-,-,?
12741,2728,Exeter,NH,Dudley Brook,03/25/1969,1969,-,42.99361111,-71.02,01073600,-,-,?
12742,2706,Center Strafford,NH,Mohawk Brook,03/25/1969,1969,-,43.26305555,-71.09861111,01072850,-,-,?
12743,2797,Peterborough,NH,Nubanusit Brook,01/01/1969,1969,Break-up,42.88611111,-71.98027777,01083000,-,-,Businesses flooded in center of town
12744,2722,Durham,NH,Oyster River,03/26/1969,1969,-,43.14861111,-70.9625,01073000,-,-,?
12745,1245,Plymouth/Holderness,NH,Pemigewasset River,03/01/1969,1969,Break-up,43.75694444,-71.68861111,?,-,-,Flood threat
12746,2873,Goffstown,NH,South Branch Piscataquog River,03/27/1969,1969,-,43.01361111,-71.64694444,01091000,-,-,?
12747,1505,Wilton,NH,Stoney Brook,01/01/1969,1969,-,42.84333333,-71.73555555,?,-,-,Home flooding
12748,6989,Big Falls,MN,Big Fork River,04/01/1969,1969,Break-up,48.19583333,-93.81361111,05132000,-,-,?
12749,6249,Dilworth,MN,Buffalo River,04/01/1969,1969,Break-up,46.96111111,-96.66555555,05062000,-,-,?
12750,7297,Milan,MN,Chippewa River,04/01/1969,1969,Break-up,45.11083333,-95.79583333,05304500,-,-,?
12751,6446,Plummer,MN,Clearwater River,04/01/1969,1969,Break-up,47.92333333,-96.04,05078000,-,-,?
12752,6470,Red Lake Falls,MN,Clearwater River,04/01/1969,1969,Break-up,47.8875,-96.27361111,05078500,-,-,?
12753,7365,Balaton,MN,Cottonwood River Tributary,04/04/1969,1969,Break-up,44.24,-95.96194444,05316800,-,-,?
12754,7376,New Ulm,MN,Cottonwood River,04/01/1969,1969,Break-up,44.29138888,-94.44361111,05317000,-,-,?
12755,7050,Nimrod,MN,Crow Wing River,04/01/1969,1969,Break-up,46.64027777,-94.87333333,05244000,-,-,?
12756,7275,Lac qui Parle,MN,Lac qui Parle River,04/01/1969,1969,Break-up,44.995,-95.93055555,05300000,-,-,?
12757,7387,Rapidan,MN,Le Sueur River,03/01/1969,1969,Break-up,44.11111111,-94.03944444,05320500,-,-,?
12758,6982,Littlefork,MN,Little Fork River,04/01/1969,1969,Break-up,48.39583333,-93.54027777,05131500,-,-,?
12759,6447,Oklee,MN,Lost River,04/01/1969,1969,Break-up,47.84305555,-95.85361111,05078230,-,-,?
12760,6320,Shelly,MN,Marsh River,04/01/1969,1969,Break-up,47.4125,-96.76527777,05067500,-,-,?
12761,6568,Argyle,MN,Middle River,04/01/1969,1969,Break-up,48.34083333,-96.83166666,05087500,-,-,?
12762,7364,New Ulm,MN,Minnesota River,04/01/1969,1969,Break-up,44.32472222,-94.46166666,05316770,-,-,?
12763,7018,Aitkin,MN,Mississippi River,04/01/1969,1969,Break-up,46.54055555,-93.70611111,05227500,-,-,?
12764,7315,Porter,MN,North Branch Yellow Medicine River Tributary,04/03/1969,1969,Break-up,44.59416666,-96.27694444,05311300,-,-,?
12765,7313,Wilno,MN,North Branch Yellow Medicine River Tributary,04/04/1969,1969,Break-up,44.55333333,-96.27694444,05311250,-,-,?
12766,7254,Appleton,MN,Pomme de Terre River,04/01/1969,1969,Break-up,45.20277777,-96.02,05294000,-,-,?
12767,7342,Marshall,MN,Prairie Ravine,04/01/1969,1969,Break-up,44.49555555,-95.79555555,05315200,-,-,?
12768,7009,Taconite,MN,Prairie River,04/01/1969,1969,Break-up,47.38888888,-93.37361111,05212700,-,-,?
12769,6994,Baudette,MN,Rapid River,04/01/1969,1969,Break-up,48.53611111,-94.55944444,05134200,-,-,?
12770,6493,Crookston,MN,Red Lake River,04/12/1969,1969,Break-up,47.77555555,-96.61055555,05079000,-,-,unknown due to ice; 219K USD total
12771,7340,Marshall,MN,Redwood River,04/01/1969,1969,Break-up,44.43027777,-95.83444444,05315000,-,-,?
12772,7362,Redwood Falls,MN,Redwood River,04/01/1969,1969,Break-up,44.52361111,-95.16722222,05316500,-,-,?
12773,7143,St. Francis,MN,Rum River,04/01/1969,1969,Break-up,45.32777777,-93.37277777,05286000,-,-,?
12774,6355,Climax,MN,Sand Hill River,04/01/1969,1969,Break-up,47.61194444,-96.81416666,05069000,-,-,?
12775,7076,St. Cloud,MN,Sauk River,04/01/1969,1969,Break-up,45.55972222,-94.24444444,05270500,-,-,?
12776,7316,Minneota,MN,South Branch Yellow Medicine River,04/01/1969,1969,Break-up,44.56388888,-95.99916666,05311400,-,-,?
12777,7127,Mayer,MN,South Fork Crow River,04/01/1969,1969,Break-up,44.90555555,-93.89166666,05279000,-,-,?
12778,7804,Petersburg,MN,Story Brook,04/01/1969,1969,Break-up,43.53888888,-94.99888888,05476100,-,-,?
12779,7013,Warba,MN,Swan River,04/01/1969,1969,Break-up,47.11111111,-93.26527777,05217000,-,-,?
12780,7775,Jackson,MN,West Fork Des Moines River,04/01/1969,1969,Break-up,43.5625,-94.95555555,05467000,-,-,?
12781,6270,Twin Valley,MN,Wild Rice River,04/09/1969,1969,Break-up,47.26666666,-96.24555555,05062500,-,-,?
12782,7234,Odessa,MN,Yellow Bank River,04/01/1969,1969,Break-up,45.22638888,-96.35305555,05293000,-,-,?
12783,7325,Granite Falls,MN,Yellow Medicine River,04/01/1969,1969,Break-up,44.72166666,-95.51944444,05313500,-,-,?
12784,3523,Lenox,MA,Marsh Brook,01/28/1969,1969,-,42.34972222,-73.29583333,01197300,-,-,?
12785,3343,South Royalston,MA,Millers River,01/03/1969,1969,-,42.62972222,-72.165,01164000,-,-,?
12786,3396,Barre,MA,Moose Brook,02/10/1969,1969,-,42.39777777,-72.1475,01173260,-,-,?
12787,3414,West Ware,MA,Swift River,12/26/1968,1969,-,42.26777777,-72.3325,01175500,-,-,?
12788,20050607165251,Bessemer,MI,Black River,03/19/1968,1968,-,46.51138888,-90.07444444,04031000,-,-,?
12789,102396,Cut Bank,MT,Cut Bank Creek,03/07/1968,1968,Unknown,48.63340278,-112.3464806,6099000,-,-,-
12790,102538,Augusta,MT,Beaver Creek,04/01/1968,1968,Unknown,47.602325,-112.7574667,6079600,-,-,-
12791,102358,Moorhead,MT,Powder River,03/06/1968,1968,Unknown,45.0571972,-105.8783778,6324500,-,-,-
12792,102325,Dutton,MT,Teton River,03/05/1968,1968,Unknown,47.930325,-111.5529417,6108000,-,-,-
12793,102559,Lima,MT,Traux Creek,04/11/1968,1968,Unknown,44.617475,-112.5673722,6013200,-,-,-
12794,100592,Sappington,MT,Jefferson River,12/18/1967,1968,Unknown,45.8037111,-111.752261,6034500,-,-,-
12795,100895,Ulm,MT,Missouri River,02/15/1968,1968,Unknown,47.43496667,-111.3884444,6078200,-,-,-
12796,100716,Virgelle,MT,Missouri River,12/28/1967,1968,Unknown,48.0037833,-110.2588222,6109500,-,-,-
12797,100523,Culbertson,MT,Missouri River,12/01/1967,1968,Unknown,48.1235,-104.4733,6185500,-,-,-
12798,100663,Loma,MT,Marias River,12/23/1967,1968,Unknown,47.94590278,-110.5808389,6102050,-,-,-
12799,100804,Logan,MT,Gallatin River,02/01/1968,1968,Unknown,45.88535556,-111.438286,6052500,-,-,-
12800,100644,Pryor,MT,Pryor Creek,12/22/1967,1968,Unknown,45.3506611,-108.5659944,6215000,-,-,-
12801,101230,Hammond,MT,Wolf Creek,02/29/1968,1968,Unknown,45.1642972,-104.7562111,6334100,-,-,-
12802,101229,Broadus,MT,Sand Creek,02/29/1968,1968,Unknown,45.4296083,-105.4435639,6324700,-,-,-
12803,101228,Culbertson,MT,Missouri River,02/29/1968,1968,Unknown,48.15871667,-104.5160583,6185400,-,-,-
12804,101227,Broadus,MT,Little Powder River,02/29/1968,1968,Unknown,45.3898444,-105.3053528,6325500,-,-,-
12805,101226,Brockway,MT,Duck Creek,02/29/1968,1968,Unknown,47.2390583,-105.8170667,6177100,-,-,-
12806,101068,Helmville,MT,Nevada Creek,02/24/1968,1968,Unknown,46.77777778,-112.767786,12335500,-,-,-
12807,101197,Vandalia,MT,Unger Creek,02/28/1968,1968,Unknown,48.37072778,-106.79735,6172300,-,-,-
12808,101175,Wibaux,MT,Spring Creek,02/27/1968,1968,Unknown,46.88438889,-104.20035,6336450,-,-,-
12809,101174,Circle,MT,Redwater River,02/27/1968,1968,Unknown,47.4139722,-105.5756444,6177500,-,-,-
12810,101173,Brockway,MT,East Fork Duck Creek,02/27/1968,1968,Unknown,47.1872222,-105.7855556,6177050,-,-,-
12811,101357,Miles City,MT,Yellowstone River,03/01/1968,1968,Unknown,46.4207722,-105.8600333,6309000,-,-,-
12812,101356,Locate,MT,Powder River,03/01/1968,1968,Unknown,46.4294361,-105.3103306,6326500,-,-,-
12813,101355,international boundary,MT,Poplar River,03/01/1968,1968,Unknown,48.9902861,-105.6969083,6178000,-,-,-
12814,101135,Jordan,MT,Second Creek,02/26/1968,1968,Unknown,47.1918611,-106.8024222,6130800,-,-,-
12815,101134,Brockway,MT,Redwater River,02/26/1968,1968,Unknown,47.30514167,-105.7676806,6177150,-,-,-
12816,101133,Dodson,MT,Peoples Creek,02/26/1968,1968,Unknown,48.34238889,-108.3598194,6154500,-,-,-
12817,101132,Cat Creek,MT,Cat Creek,02/26/1968,1968,Unknown,47.04315556,-108.0157917,6130600,-,-,-
12818,100228,Malta,MT,Beaver Creek,01/23/1968,1968,Unknown,48.08835556,-107.5554611,6164800,-,-,-
12819,100279,Bozeman,MT,Hyalite Creek,01/28/1968,1968,Unknown,45.56146667,-111.071125,6050000,-,-,-
12820,100353,Fort Peck Dam,MT,Missouri River,01/05/1968,1968,Unknown,48.044425,-106.3562583,6132000,-,-,-
12821,100051,Fort Benton,MT,Missouri River,01/12/1968,1968,Unknown,47.8169111,-110.6661417,6090800,-,-,-
12822,100339,Twin Bridges,MT,Jefferson River,01/04/1968,1968,Unknown,45.6132833,-112.3293972,6026500,-,-,-
12823,20090904092617,Wilmington,IL,Kankakee River,01/30/1968,1968,Unknown,41.34666666,-88.18638888,05527500,0,unknown,-
12824,20130523164958,Portland,MI,Grand River,02/12/1968,1968,Unknown,42.85638888,-84.91222222,04114000,-,unknown,-
12825,20090610152918,Minturn,CO,Black Gore Creek,03/30/1968,1968,-,39.59638888,-106.26444444,09066000,0,-,-
12826,20090311143817,La Farge,WI,Kickapoo River,01/03/1968,1968,Unknown,43.57416666,-90.64305555,05408000,0,unknown,-
12827,20030617135815,Parker,PA,Allegheny River,01/30/1968,1968,-,41.10138888,-79.67916666,03031500,-,-,?
12828,20030617095349,West Hickory,PA,Allegheny River,02/22/1968,1968,-,41.57083333,-79.40833333,03016000,-,-,?
12829,20030618101823,Ambridge,PA,Big Sewickley Creek,01/29/1968,1968,-,40.6075,-80.16361111,03086100,-,-,?
12830,20030618110105,Buffalo,PA,Brush Run,01/30/1968,1968,-,40.19833333,-80.40777777,03111150,-,-,?
12831,20030617133402,Cooksburg,PA,Clarion River,01/30/1968,1968,-,41.33055555,-79.20972222,03029500,-,-,?
12832,4162,Dimeling,PA,Clearfield Creek,02/12/1968,1968,-,40.97166666,-78.40611111,01541500,-,-,?
12833,20030618125314,Conneaut,PA,Conneaut Creek,01/30/1968,1968,-,41.92611111,-80.605,04213000,-,-,?
12834,20030617110720,Mckean,PA,Conneauttee Creek,01/30/1968,1968,-,41.93138888,-80.08388888,03021700,-,-,?
12835,20030618103045,Zelienople,PA,Connoquenessing Creek,01/30/1968,1968,-,40.81666666,-80.24305555,03106000,-,-,?
12836,4009,Mainesburg,PA,Corey Creek,01/30/1968,1968,-,41.79027777,-77.01527777,01516500,-,-,?
12837,4039,Lawrenceville,PA,Cowanesque River,01/30/1968,1968,-,41.98611111,-77.15,01520000,-,-,?
12838,4027,Tioga,PA,Crooked Creek,01/30/1968,1968,-,41.90138888,-77.14861111,01518500,-,-,?
12839,4182,Sterling Run,PA,Driftwood Branch Sinnemahoning Creek,01/31/1968,1968,-,41.4125,-78.19722222,01543000,-,-,?
12840,4298,Dalmatia,PA,East Mahantango Creek,01/31/1968,1968,-,40.61111111,-76.9125,01555500,-,-,?
12841,20030617093513,North Warren,PA,Jackson Run,01/30/1968,1968,-,41.90277777,-79.23833333,03015280,-,-,?
12842,20030618092255,Ursina,PA,Laurel Hill Creek,01/30/1968,1968,-,39.82083333,-79.32083333,03080000,-,-,?
12843,20030618090050,Hopwood,PA,Lick Run,01/30/1968,1968,-,39.86777777,-79.69444444,03074300,-,-,?
12844,20030617143621,McCormick,PA,Little Mahoning Creek,01/30/1968,1968,-,40.83611111,-79.10972222,03034500,-,-,?
12845,20030617153516,Strongstown,PA,Little Yellow Creek,01/30/1968,1968,-,40.5625,-78.94555555,03042200,-,-,?
12846,4230,Cedar Run,PA,Pine Creek,02/02/1968,1968,-,41.52222222,-77.44861111,01548500,-,-,?
12847,4317,Saxton,PA,Raystown Branch Juniata River,01/31/1968,1968,-,40.21527777,-78.26527777,01562000,-,-,?
12848,20030618104040,Moffats Mill,PA,Raccoon Creek,01/30/1968,1968,-,40.62777777,-80.33888888,03108000,-,-,?
12849,4183,Sinnemahoning,PA,Sinnemahoning Creek,01/31/1968,1968,-,41.31666666,-78.10277777,01543500,-,-,?
12850,4108,Montdale,PA,South Branch Tunkhannock Creek,01/30/1968,1968,-,41.575,-75.64166666,01533950,-,-,?
12851,1513,North Towanda,PA,Sugar Creek,02/02/1968,1968,-,41.79972222,-76.46,?,-,-,?
12852,4025,Tioga,PA,Tioga River,01/30/1968,1968,-,41.90833333,-77.12916666,01518000,-,-,?
12853,20030617101636,Lynch,PA,Tionesta Creek,01/31/1968,1968,-,41.60138888,-79.05,03017500,-,-,?
12854,20030617132218,Cooksburg,PA,Toms Run,01/30/1968,1968,-,41.3375,-79.21388888,03029400,-,-,?
12855,4125,Wapwallopen,PA,Wapwallopen Creek,02/03/1968,1968,-,41.05972222,-76.09444444,01538000,-,-,?
12856,20030617130848,Wilcox,PA,West Branch Clarion River,01/30/1968,1968,-,41.575,-78.69305555,03028000,-,-,?
12857,4140,Bower,PA,West Branch Susquehanna River,01/30/1968,1968,-,40.89722222,-78.67777777,01541000,-,-,?
12858,4174,Karthaus,PA,West Branch Susquehanna River,01/31/1968,1968,-,41.11527777,-78.11111111,01542500,-,-,?
12859,4209,Renovo,PA,West Branch Susquehanna River,01/31/1968,1968,-,41.325,-77.75138888,01545500,-,-,?
12860,4267,Williamsport,PA,West Branch Susquehanna River,01/31/1968,1968,Break-up,41.23611111,-76.99888888,01551500,-,-,?
12861,20030617153900,Homer City,PA,Yellow Creek,01/30/1968,1968,-,40.57166666,-79.10361111,03042280,-,-,?
12862,315,Windsor,VT,Connecticut River,03/21/1968,1968,Break-up,43.47583333,-72.42388888,?,-,-,?
12863,3117,East Orange,VT,East Orange Branch Waits River,03/17/1968,1968,-,44.09277777,-72.33361111,01139800,-,-,Road flooding and evacuations
12864,3264,Londonderry,VT,Flood Brook,03/18/1968,1968,-,43.23638888,-72.85333333,01155300,-,-,?
12865,3035,Concord,VT,Kirby Brook,03/17/1968,1968,-,44.44194444,-71.87333333,01134800,-,-,?
12866,5909,East Georgia,VT,Lamoille River,03/21/1968,1968,-,44.67916666,-73.07833333,04292500,-,-,?
12867,978,Richford,VT,Missisquoi River,03/21/1968,1968,-,44.92027777,-72.75,?,-,-,?
12868,3050,St. Johnsbury,VT,Moose River,03/19/1968,1968,-,44.42277777,-72,01135000,-,-,?
12869,3027,Victory,VT,Moose River,03/24/1968,1968,-,44.51166666,-71.83361111,01134500,-,-,?
12870,3074,Passumpsic,VT,Passumpsic River,03/24/1968,1968,-,44.36555555,-72.03944444,01135500,-,-,?
12871,1234,St. Johnsbury,VT,Passumpsic River,03/24/1968,1968,Break-up,44.37555555,-72.02611111,?,-,-,?
12872,5937,Georgia Plains,VT,Stone Bridge Brook,03/24/1968,1968,-,44.70388888,-73.16805555,04292700,-,-,Flooding of homes and roads
12873,5879,Eden,VT,Stony Brook,03/06/1968,1968,-,44.69333333,-72.57916666,04292100,-,-,?
12874,3181,West Hartford,VT,White River,03/21/1968,1968,-,43.71416666,-72.43055555,01144000,-,-,?
12875,5800,Montpelier,VT,Winooski River,03/19/1968,1968,-,44.25638888,-72.59805555,04286000,-,-,?
12876,3362,Wilmington,VT,Beaver Brook,03/18/1968,1968,-,42.86055555,-72.85277777,01167800,-,-,?
12877,20020717163749,Camp Crook,SD,Little Missouri River,03/04/1968,1968,-,45.54694444,-103.97305555,06334500,-,-,?
12878,20060405101333,Bixby,SD,Moreau River,02/29/1968,1968,-,45.14222222,-102.56055555,06359000,-,-,?
12879,20060405101859,Faith,SD,Moreau River,03/01/1968,1968,-,45.1975,-102.15333333,06359500,-,-,?
12880,20000111072237,Ashtabula,OH,Ashtabula River,01/28/1968,1968,-,41.85527777,-80.76194444,04212500,-,-,?
12881,20000111075356,New Moorefield,OH,Buck Creek,02/17/1968,1968,-,40.01055555,-83.69888888,03267950,-,-,?
12882,5226,Eastlake/Willoughby,OH,Chagrin River,01/29/1968,1968,Break-up,41.63083333,-81.41138888,04209000,-,-,?
12883,20000111071747,Willoughby,OH,Chagrin River,01/30/1968,1968,-,41.63083333,-81.40361111,04209000,-,-,?
12884,20000111072358,Conneaut,OH,Conneaut Creek,01/30/1968,1968,-,41.92611111,-80.605,04213000,-,-,?
12885,20000111072101,Madison,OH,Grand River,01/29/1968,1968,-,41.74055555,-81.04666666,04212000,-,-,?
12886,20000111065407,Vermilion,OH,Vermilion River,01/29/1968,1968,-,41.38194444,-82.31666666,04199500,-,-,?
12887,5211,Vermilion,OH,Vermilion River,01/01/1968,1968,Break-up,41.38194444,-82.33166666,04199500,-,-,?
12888,20000111065031,Ravenna,OH,West Branch Mahoning River,01/30/1968,1968,-,41.16111111,-81.19722222,03092090,-,-,?
12889,20000111065226,Ashley,OH,Whetstone Creek,01/30/1968,1968,-,40.45555555,-82.95694444,03224500,-,-,?
12890,1533,Talkeetna,AK,Susitna River,05/08/1968,1968,Break-up,62.325,-150.1,?,-,-,?
12891,20020731160950,Malta,MT,Beaver Creek,01/23/1968,1968,-,48.09166666,-107.55555555,06164800,-,-,?
12892,20020716173507,Wibaux,MT,Beaver Creek,02/27/1968,1968,-,46.99,-104.18333333,06336500,-,-,?
12893,20020730094136,Daleview,MT,Big Muddy Creek,03/01/1968,1968,-,48.91666666,-104.95,06182500,-,-,?
